"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,0.25406,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,0.230023,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,0.195851,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,0.176513,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,0.15045,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,0.40336,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,0.412914,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,0.400193,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,0.382517,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,0.360818,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,0.428279,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,0.403562,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,0.448258,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,0.446376,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,0.429992,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,8.833456,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2020","2020","RATIO","Ratio","0","Units",,,6.190679,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2021","2021","RATIO","Ratio","0","Units",,,4.372889,,
"LTU","Lithuania","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2022","2022","RATIO","Ratio","0","Units",,,4.36671,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,28723.675366,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,30078.300065,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,31293.084739,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,30989.8632,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,31635.783409,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,33303.107229,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,35014.056352,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,36425.630072,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,38077.869351,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,39581.079665,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,40625.095152,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,42180.452136,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,42808.216154,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,45113.448376,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,46107.73456,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,46958.401434,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,48554.940528,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,49411.216661,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2018","2018","USD","US Dollar","0","Units",,,51156.179438,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2019","2019","USD","US Dollar","0","Units",,,53533.45472,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2020","2020","USD","US Dollar","0","Units",,,51481.039318,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2021","2021","USD","US Dollar","0","Units",,,55906.85174,,
"FRA","France","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2022","2022","USD","US Dollar","0","Units",,,59758.523008,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,46.6,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,46.6,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,46.6,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,46.6,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,46.6,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005","PC","Percentage","0","Units",,,46.6,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006","PC","Percentage","0","Units",,,48.38,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007","PC","Percentage","0","Units",,,48.38,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008","PC","Percentage","0","Units",,,48.38,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009","PC","Percentage","0","Units",,,48.38,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010","PC","Percentage","0","Units",,,51.8332,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011","PC","Percentage","0","Units",,,55.5,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012","PC","Percentage","0","Units",,,54.61,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013","PC","Percentage","0","Units",,,61.285,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014","PC","Percentage","0","Units",,,61.285,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015","PC","Percentage","0","Units",,,61.285,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016","PC","Percentage","0","Units",,,61.285,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017","PC","Percentage","0","Units",,,61.0269,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018","PC","Percentage","0","Units",,,58.17,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2019","2019","PC","Percentage","0","Units",,,58.17,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2020","2020","PC","Percentage","0","Units",,,58.17,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2021","2021","PC","Percentage","0","Units",,,58.17,,
"PRT","Portugal","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2022","2022","PC","Percentage","0","Units",,,58.17,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,27795.923174,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,30919.375712,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,30437.726951,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,27616.948032,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,29202.094588,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,27734.391948,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,27889.963648,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,30326.080167,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,30831.830746,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,30271.651797,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,30537.698542,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,31790.246981,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,32500.215042,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,33510.037523,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,34196.638737,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,35609.243889,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,37905.126982,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,39432.426163,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2018","2018","USD","US Dollar","0","Units",,,40046.845753,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2019","2019","USD","US Dollar","0","Units",,,42090.901959,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2020","2020","USD","US Dollar","0","Units",,,44934.814907,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2021","2021","USD","US Dollar","0","Units",,,47712.179927,,
"ISR","Israel","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2022","2022","USD","US Dollar","0","Units",,,49026.485924,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2000","2000","PC","Percentage","0","Units",,,47.15,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2001","2001","PC","Percentage","0","Units",,,43.05,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2002","2002","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2003","2003","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2004","2004","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2005","2005","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2006","2006","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2007","2007","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2008","2008","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2009","2009","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2010","2010","PC","Percentage","0","Units",,,38.95,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2011","2011","PC","Percentage","0","Units",,,41.34,,
"LUX","Luxembourg","TOP_TRATE","Top tax rates","2012","2012","PC","Percentage","0","Units",,,41.34,,
